company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_score,daily_rank,difficulty_class
UA,356,2025-08-14,ORD,ATL,0.23621470002259634,511.0,Difficult
UA,2616,2025-08-08,ORD,PDX,0.3558186863714869,172.0,Easy
YX,3641,2025-08-03,ORD,GRR,0.3455021465351943,211.0,Easy
UA,2683,2025-08-02,ORD,SAN,0.3748104953131191,186.0,Easy
UA,2666,2025-08-05,ORD,DEN,0.29452548753659585,393.0,Easy
YX,3668,2025-08-02,ORD,BUF,0.31074565194626574,446.0,Medium
UA,2640,2025-08-11,ORD,DCA,0.3122969591387041,371.0,Easy
OO,5795,2025-08-08,ORD,TUL,0.33116547371305544,290.0,Easy
UA,276,2025-08-06,ORD,IAD,0.36579030987632344,108.0,Easy
OO,5568,2025-08-15,ORD,MLI,0.32598915641122284,198.0,Easy
UA,293,2025-08-12,ORD,LGA,0.26012295930622925,353.0,Easy
G7,4463,2025-08-13,ORD,ABE,0.3013745994919965,320.0,Easy
OO,5435,2025-08-12,ORD,BDL,0.3288914171459711,117.0,Easy
UA,2347,2025-08-01,ORD,CLE,0.2863943157333562,513.0,Difficult
UA,1502,2025-08-09,ORD,RDU,0.3799728857544345,48.0,Easy
UA,2665,2025-08-09,ORD,IAH,0.37395269433025374,61.0,Easy
G7,4559,2025-08-04,ORD,SDF,0.35773161592545666,48.0,Easy
UA,1842,2025-08-07,ORD,SAN,0.3287140544306493,320.0,Easy
UA,476,2025-08-06,ORD,CVG,0.2836947875769023,399.0,Easy
OO,5358,2025-08-07,ORD,CAK,0.32387965621432596,340.0,Easy
OO,5874,2025-08-13,ORD,PIA,0.31490646636949404,267.0,Easy
OO,5668,2025-08-05,ORD,MKE,0.38990788031543894,50.0,Easy
UA,2497,2025-08-01,ORD,DTW,0.22022793831043716,551.0,Difficult
UA,2653,2025-08-15,ORD,RDU,0.2914160531952983,342.0,Easy
OO,5234,2025-08-11,ORD,MKE,0.3112987716016557,377.0,Easy
UA,752,2025-08-14,ORD,DCA,0.20573497022976447,531.0,Difficult
OO,5131,2025-08-14,ORD,CMX,0.34043655544240514,135.0,Easy
UA,1967,2025-08-15,ORD,LAX,0.2762223306991393,402.0,Easy
OO,5601,2025-08-12,ORD,FNT,0.30007306701003306,227.0,Easy
YX,3535,2025-08-14,ORD,MSN,0.3436037255920269,125.0,Easy
UA,1872,2025-08-07,ORD,MSP,0.3313223821387818,305.0,Easy
UA,349,2025-08-01,ORD,BTV,0.3675827878946674,200.0,Easy
OO,4766,2025-08-11,ORD,OKC,0.37646670310495367,93.0,Easy
YX,3551,2025-08-06,ORD,SDF,0.32260594619920824,252.0,Easy
OO,5448,2025-08-15,ORD,FWA,0.3163284227995964,237.0,Easy
OO,5289,2025-08-02,ORD,CRW,0.2858370932523455,482.0,Medium
G7,4186,2025-08-13,ORD,MLI,0.31811358833454867,253.0,Easy
UA,777,2025-08-10,ORD,LAS,0.2907805324662036,432.0,Medium
UA,1823,2025-08-10,ORD,IAH,0.2630322352485033,501.0,Difficult
G7,4479,2025-08-02,ORD,STL,0.35629987022194304,283.0,Easy
UA,953,2025-08-07,ORD,MUC,0.34111525791949376,252.0,Easy
YX,3598,2025-08-07,ORD,SDF,0.3415728159942003,249.0,Easy
G7,4559,2025-08-06,ORD,SDF,0.3036188290032274,335.0,Easy
OO,5712,2025-08-15,ORD,GSP,0.2605357171572243,454.0,Medium
YX,3468,2025-08-03,ORD,BGR,0.3686902386196101,102.0,Easy
OO,5118,2025-08-02,ORD,PLN,0.357705270060276,276.0,Easy
UA,2006,2025-08-02,ORD,GUA,0.4103906394394538,67.0,Easy
G7,4188,2025-08-09,ORD,GSO,0.3719911464570449,65.0,Easy
YX,3690,2025-08-14,ORD,IND,0.31688307068936605,235.0,Easy
UA,2133,2025-08-03,ORD,EWR,0.31708853886009764,357.0,Easy
UA,881,2025-08-08,ORD,HND,0.37011203455434016,117.0,Easy
OO,5565,2025-08-06,ORD,CHO,0.34430690303022893,183.0,Easy
UA,1502,2025-08-03,ORD,RDU,0.31165580380874497,381.0,Easy
UA,1659,2025-08-03,ORD,CUN,0.37453044501389626,81.0,Easy
UA,1209,2025-08-02,ORD,EWR,0.34287326668550705,349.0,Easy
UA,1620,2025-08-12,ORD,SEA,0.33501942512620064,99.0,Easy
UA,1178,2025-08-08,ORD,ORF,0.3782633284288108,92.0,Easy
UA,1658,2025-08-14,ORD,EWR,0.2584059904687448,476.0,Medium
G7,4611,2025-08-14,ORD,MDT,0.32212317033471327,205.0,Easy
UA,1209,2025-08-11,ORD,EWR,0.321088867066295,330.0,Easy
G7,4571,2025-08-04,ORD,XNA,0.3452712262765822,89.0,Easy
G7,4431,2025-08-04,ORD,MSN,0.2682612243890745,443.0,Medium
G7,4519,2025-08-08,ORD,SCE,0.29870210208125075,420.0,Medium
UA,721,2025-08-13,ORD,BOS,0.3337993304563158,182.0,Easy
OO,5100,2025-08-06,ORD,DEC,0.26722857905301867,429.0,Medium
UA,2075,2025-08-05,ORD,TPA,0.35760428805431704,140.0,Easy
OO,5505,2025-08-13,ORD,SBN,0.2529222498847913,452.0,Medium
UA,764,2025-08-04,ORD,YYC,0.29449082036657653,326.0,Easy
UA,1941,2025-08-12,ORD,CVG,0.3530714552915231,55.0,Easy
UA,1996,2025-08-12,ORD,SJU,0.2697720776599253,326.0,Easy
OO,5821,2025-08-08,ORD,MKE,0.3407400814264993,243.0,Easy
UA,2329,2025-08-07,ORD,DTW,0.3192546030111126,358.0,Easy
OO,4638,2025-08-10,ORD,COS,0.3125719198499573,335.0,Easy
OO,5643,2025-08-13,ORD,CAK,0.2975046670647715,333.0,Easy
UA,1899,2025-08-15,ORD,YYC,0.30567178249474974,281.0,Easy
OO,5251,2025-08-08,ORD,ASE,0.3713294264648398,110.0,Easy
UA,1304,2025-08-07,ORD,LAS,0.3760587188309911,97.0,Easy
UA,1584,2025-08-10,ORD,LAX,0.33954625611263334,192.0,Easy
G7,4173,2025-08-04,ORD,AVL,0.2832020538819614,377.0,Easy
UA,2137,2025-08-04,ORD,SLC,0.28754130196305155,356.0,Easy
UA,118,2025-08-05,ORD,EDI,0.32902954336573337,270.0,Easy
UA,563,2025-08-15,ORD,EWR,0.2702183943867032,423.0,Medium
UA,1403,2025-08-05,ORD,SLC,0.2816038481810668,427.0,Medium
UA,349,2025-08-10,ORD,BTV,0.3428955987502145,177.0,Easy
UA,1776,2025-08-09,ORD,PHL,0.3776675838843074,57.0,Easy
UA,1616,2025-08-09,ORD,GRR,0.35550739735732395,120.0,Easy
YX,3690,2025-08-01,ORD,IND,0.3666184879476301,204.0,Easy
G7,4546,2025-08-11,ORD,AVP,0.388855777725892,58.0,Easy
OO,5392,2025-08-06,ORD,OKC,0.2931326005264234,369.0,Easy
UA,1967,2025-08-05,ORD,LAX,0.3246181617689035,293.0,Easy
OO,5852,2025-08-10,ORD,HSV,0.3679386539841532,78.0,Easy
OO,5748,2025-08-10,ORD,YWG,0.39803995341336434,15.0,Easy
UA,2691,2025-08-07,ORD,EWR,0.2969282999750282,443.0,Medium
UA,1811,2025-08-06,ORD,MSP,0.44427448634178757,10.0,Easy
UA,534,2025-08-03,ORD,EWR,0.27527829335358095,489.0,Difficult
UA,1830,2025-08-14,ORD,DSM,0.3832714525356236,25.0,Easy
UA,791,2025-08-09,ORD,DEN,0.33166373042297165,245.0,Easy
UA,1594,2025-08-15,ORD,ABQ,0.2967963008037238,316.0,Easy
UA,2071,2025-08-10,ORD,SAN,0.2941243481702518,419.0,Medium
UA,1612,2025-08-14,ORD,MEM,0.24637502927954483,498.0,Difficult
UA,2658,2025-08-07,ORD,SMF,0.3459188349534829,234.0,Easy
UA,356,2025-08-09,ORD,ATL,0.27930002692849654,421.0,Medium
G7,4389,2025-08-06,ORD,CID,0.398940035487778,37.0,Easy
UA,1620,2025-08-10,ORD,SEA,0.3954974029990875,21.0,Easy
UA,1793,2025-08-01,ORD,MSP,0.3024456992318041,480.0,Medium
YX,3422,2025-08-08,ORD,DTW,0.3415076167776388,241.0,Easy
OO,5376,2025-08-13,ORD,LEX,0.32355442876417656,229.0,Easy
UA,2414,2025-08-09,ORD,BNA,0.23608562037452063,490.0,Difficult
UA,2628,2025-08-02,ORD,BNA,0.35241574854424124,301.0,Easy
G7,4188,2025-08-02,ORD,GSO,0.35197452390663664,308.0,Easy
OO,5337,2025-08-03,ORD,ROA,0.3685622639499262,103.0,Easy
OO,5984,2025-08-12,ORD,BIL,0.33518787328566385,97.0,Easy
UA,1616,2025-08-12,ORD,GRR,0.32847849851912525,121.0,Easy
OO,5726,2025-08-09,ORD,TYS,0.3257193074405198,266.0,Easy
OO,5020,2025-08-05,ORD,FOD,0.18864126376974016,512.0,Difficult
UA,1620,2025-08-01,ORD,SEA,0.3398688344194406,344.0,Easy
UA,2481,2025-08-13,ORD,SYR,0.3743058899093129,40.0,Easy
G7,4461,2025-08-08,ORD,ABE,0.3029894590630218,400.0,Easy
UA,2385,2025-08-06,ORD,MSO,0.3465631064419925,173.0,Easy
UA,503,2025-08-11,ORD,DEN,0.2917639175229201,447.0,Medium
UA,1301,2025-08-12,ORD,ICT,0.32970406847186345,116.0,Easy
UA,714,2025-08-05,ORD,MDT,0.37447519186004913,83.0,Easy
UA,286,2025-08-10,ORD,CLE,0.2986907298418408,401.0,Easy
UA,1538,2025-08-12,ORD,SAV,0.27750203603515006,303.0,Easy
UA,349,2025-08-14,ORD,BTV,0.3771191391287644,34.0,Easy
UA,399,2025-08-03,ORD,BOS,0.33034637792705857,286.0,Easy
UA,909,2025-08-05,ORD,AMS,0.35331733734455834,164.0,Easy
UA,1834,2025-08-03,ORD,TPA,0.2787326452053518,478.0,Medium
YX,3465,2025-08-13,ORD,GSP,0.31744296620452983,256.0,Easy
UA,729,2025-08-04,ORD,DFW,0.2340162063851993,531.0,Difficult
OO,5108,2025-08-06,ORD,SLN,0.3205131843229555,262.0,Easy
YX,3571,2025-08-07,ORD,IND,0.32518962847238264,332.0,Easy
UA,1909,2025-08-01,ORD,TVC,0.4040309630114419,61.0,Easy
OO,4739,2025-08-11,ORD,GRB,0.3250018599341809,318.0,Easy
G7,4517,2025-08-03,ORD,SCE,0.33293569933587785,268.0,Easy
UA,1421,2025-08-05,ORD,FLL,0.2779266884036238,432.0,Medium
OO,5444,2025-08-13,ORD,LIT,0.2411056467245993,465.0,Medium
G7,4461,2025-08-02,ORD,ABE,0.3400942537347406,364.0,Easy
OO,5444,2025-08-12,ORD,LIT,0.24080861265343106,398.0,Easy
OO,5748,2025-08-01,ORD,YWG,0.3206544371504229,410.0,Medium
UA,1538,2025-08-15,ORD,SAV,0.32110323497616605,219.0,Easy
UA,1859,2025-08-13,ORD,SNA,0.30985855989698746,279.0,Easy
UA,1848,2025-08-15,ORD,ATL,0.2725756723762447,415.0,Medium
UA,1205,2025-08-05,ORD,EWR,0.2911261310324569,405.0,Medium
UA,2430,2025-08-02,ORD,BNA,0.3546395877467696,287.0,Easy
OO,5472,2025-08-02,ORD,MDT,0.33519292644091453,386.0,Easy
OO,5376,2025-08-01,ORD,LEX,0.3994065631269997,69.0,Easy
G7,4613,2025-08-14,ORD,STL,0.35348015048648834,86.0,Easy
UA,1215,2025-08-13,ORD,ANC,0.37478125217051383,39.0,Easy
UA,1448,2025-08-11,ORD,BUF,0.33940724895264035,250.0,Easy
OO,5852,2025-08-09,ORD,HSV,0.25984540184096205,462.0,Medium
UA,467,2025-08-09,ORD,CMH,0.35346312241064115,130.0,Easy
UA,2195,2025-08-07,ORD,BDL,0.2897006934135591,455.0,Medium
OO,5810,2025-08-15,ORD,PIA,0.3320425446774542,165.0,Easy
OO,5763,2025-08-09,ORD,TUL,0.33944268697233515,200.0,Easy
UA,1801,2025-08-09,ORD,DEN,0.3902803634500953,31.0,Easy
UA,1403,2025-08-13,ORD,SLC,0.293894424581926,343.0,Easy
OO,5712,2025-08-04,ORD,GSP,0.28537351735654465,367.0,Easy
UA,1198,2025-08-06,ORD,CUN,0.3511771041439976,155.0,Easy
UA,739,2025-08-01,ORD,BZN,0.3931060861034176,98.0,Easy
UA,786,2025-08-04,ORD,BTV,0.32323610328274166,191.0,Easy
UA,1069,2025-08-13,ORD,DCA,0.24881116947555634,459.0,Medium
UA,3,2025-08-15,ORD,ZRH,0.37068305460580436,47.0,Easy
OO,5470,2025-08-11,ORD,GEG,0.29525305670996094,435.0,Medium
UA,2488,2025-08-15,ORD,LGA,0.2662214484655228,439.0,Medium
UA,276,2025-08-02,ORD,IAD,0.3847183459983801,146.0,Easy
OO,4645,2025-08-07,ORD,FWA,0.3699906043861014,122.0,Easy
OO,5964,2025-08-15,ORD,CID,0.3601747098593455,66.0,Easy
UA,1403,2025-08-03,ORD,SLC,0.25016298375806273,526.0,Difficult
UA,2254,2025-08-10,ORD,PDX,0.4238382786577823,6.0,Easy
UA,791,2025-08-04,ORD,DEN,0.2611469531763583,469.0,Medium
OO,5624,2025-08-09,ORD,LEX,0.3371030506549298,211.0,Easy
UA,378,2025-08-05,ORD,LAX,0.3164402589772117,326.0,Easy
UA,1811,2025-08-12,ORD,MSP,0.37884195611996657,21.0,Easy
UA,2487,2025-08-04,ORD,PHL,0.22894368228279263,541.0,Difficult
UA,1921,2025-08-09,ORD,PLS,0.2877713923699422,398.0,Easy
YX,3569,2025-08-06,ORD,DTW,0.33821773759199764,201.0,Easy
UA,2370,2025-08-01,ORD,BOS,0.3683611847340903,197.0,Easy
UA,1297,2025-08-02,ORD,DFW,0.28634065275738546,481.0,Medium
OO,5125,2025-08-07,ORD,CMX,0.34821793875759877,222.0,Easy
UA,1304,2025-08-14,ORD,LAS,0.27940328028363576,407.0,Medium
YX,3663,2025-08-03,ORD,BGR,0.3325791487235793,273.0,Easy
UA,2497,2025-08-11,ORD,DTW,0.38531324730462746,68.0,Easy
UA,1659,2025-08-02,ORD,CUN,0.36694048837482185,227.0,Easy
UA,1693,2025-08-01,ORD,DCA,0.22401480946247965,550.0,Difficult
UA,660,2025-08-03,ORD,SAN,0.3767995233458694,67.0,Easy
UA,1815,2025-08-13,ORD,MSY,0.26074633754798665,438.0,Medium
OO,5376,2025-08-11,ORD,LEX,0.3761893090395275,94.0,Easy
OO,5624,2025-08-06,ORD,LEX,0.4006128535971158,34.0,Easy
G7,4390,2025-08-09,ORD,CHA,0.3068269878953084,337.0,Easy
OO,6002,2025-08-03,ORD,AVL,0.29113443542467776,449.0,Medium
G7,4184,2025-08-12,ORD,DAY,0.23665821429440537,405.0,Medium
UA,312,2025-08-08,ORD,CHS,0.29299848873391254,435.0,Medium
OO,5362,2025-08-11,ORD,MKE,0.3585118949580815,158.0,Easy
OO,5603,2025-08-01,ORD,FNT,0.41037728822452935,45.0,Easy
UA,2008,2025-08-04,ORD,MCO,0.36068858640104834,42.0,Easy
UA,987,2025-08-02,ORD,CDG,0.37089388949403307,210.0,Easy
UA,1975,2025-08-10,ORD,ATL,0.2734471021240047,486.0,Medium
UA,374,2025-08-14,ORD,MSP,0.30559714945257355,291.0,Easy
UA,881,2025-08-15,ORD,HND,0.4097378413744291,12.0,Easy
UA,2290,2025-08-05,ORD,DFW,0.3764891939702349,81.0,Easy
YX,3568,2025-08-14,ORD,YYZ,0.25717570899101955,481.0,Medium
UA,1335,2025-08-15,ORD,BUF,0.27902039697398007,391.0,Easy
OO,5534,2025-08-06,ORD,OMA,0.39088871435189887,47.0,Easy
UA,1347,2025-08-14,ORD,FLL,0.27411577887486505,422.0,Medium
G7,4431,2025-08-15,ORD,MSN,0.26017333736398923,457.0,Medium
OO,5729,2025-08-01,ORD,FNT,0.37031946259369053,180.0,Easy
OO,4712,2025-08-13,ORD,ELP,0.32601454325910584,221.0,Easy
OO,4712,2025-08-15,ORD,ELP,0.2768531790130337,396.0,Easy
UA,2691,2025-08-12,ORD,EWR,0.2610881502972107,347.0,Easy
UA,2488,2025-08-01,ORD,LGA,0.3697896252516232,182.0,Easy
OO,5269,2025-08-08,ORD,PIA,0.3424094715876252,236.0,Easy
YX,3635,2025-08-01,ORD,MSN,0.38289886003506934,128.0,Easy
UA,468,2025-08-14,ORD,IAH,0.2717442802465066,431.0,Medium
OO,5534,2025-08-03,ORD,OMA,0.3804578468298739,57.0,Easy
G7,4574,2025-08-08,ORD,YOW,0.2944977789497513,432.0,Medium
OO,5695,2025-08-11,ORD,ABE,0.23047755462339758,543.0,Difficult
UA,1531,2025-08-01,ORD,DSM,0.4194940232479398,30.0,Easy
UA,2394,2025-08-10,ORD,DEN,0.35526306577808403,121.0,Easy
UA,291,2025-08-06,ORD,BDL,0.3221923286534141,253.0,Easy
UA,2232,2025-08-13,ORD,MSP,0.29051395930815793,355.0,Easy
OO,5499,2025-08-15,ORD,SBN,0.2734673225178693,412.0,Medium
UA,1156,2025-08-11,ORD,MSY,0.2895070633998777,451.0,Medium
G7,4482,2025-08-08,ORD,TUL,0.36603663659152036,131.0,Easy
UA,2011,2025-08-13,ORD,YVR,0.2911487635083396,352.0,Easy
UA,987,2025-08-15,ORD,CDG,0.3354638399115417,153.0,Easy
G7,4585,2025-08-10,ORD,DAY,0.3225090246591415,272.0,Easy
G7,4458,2025-08-11,ORD,LIT,0.3307291820449228,304.0,Easy
G7,4391,2025-08-14,ORD,SGF,0.35233148998286756,91.0,Easy
OO,4638,2025-08-07,ORD,COS,0.3483753040348846,220.0,Easy
OO,5234,2025-08-12,ORD,MKE,0.34015396768707956,81.0,Easy
OO,5444,2025-08-01,ORD,LIT,0.35561365559533475,263.0,Easy
OO,5275,2025-08-11,ORD,DLH,0.37212803050228077,110.0,Easy
OO,4778,2025-08-06,ORD,FAR,0.30925364982815495,310.0,Easy
OO,5946,2025-08-13,ORD,RAP,0.34450124869894005,140.0,Easy
G7,4416,2025-08-03,ORD,STL,0.3702223702390746,98.0,Easy
OO,5021,2025-08-13,ORD,SUX,0.27799204630760843,398.0,Easy
OO,5099,2025-08-05,ORD,CIU,0.28142098047755476,428.0,Medium
OO,5810,2025-08-01,ORD,PIA,0.40908796532544767,49.0,Easy
UA,1975,2025-08-11,ORD,ATL,0.25971176583866135,521.0,Difficult
UA,1658,2025-08-01,ORD,EWR,0.3492430139349067,302.0,Easy
UA,2038,2025-08-15,ORD,BUF,0.24570053532319167,481.0,Medium
UA,2389,2025-08-06,ORD,RSW,0.3156300346717741,280.0,Easy
UA,695,2025-08-14,ORD,SJU,0.28485219786247873,385.0,Easy
OO,5555,2025-08-15,ORD,MKE,0.27912573852718525,390.0,Easy
UA,1363,2025-08-06,ORD,LAX,0.4549345216661412,5.0,Easy
UA,2184,2025-08-15,ORD,EGE,0.26865027432492433,427.0,Medium
UA,468,2025-08-09,ORD,IAH,0.2790010990157222,422.0,Medium
UA,1387,2025-08-02,ORD,SFO,0.39437198741663115,116.0,Easy
OO,5376,2025-08-15,ORD,LEX,0.291144561786273,345.0,Easy
UA,2652,2025-08-12,ORD,RSW,0.262015748035324,343.0,Easy
UA,378,2025-08-01,ORD,LAX,0.32213612130865593,405.0,Medium
UA,1980,2025-08-11,ORD,LGA,0.21877417568512691,554.0,Difficult
OO,5930,2025-08-02,ORD,FAR,0.38105278728083936,159.0,Easy
UA,1097,2025-08-08,ORD,DCA,0.3419473947149968,239.0,Easy
UA,2182,2025-08-01,ORD,PHL,0.3979696378007223,73.0,Easy
G7,4542,2025-08-07,ORD,LIT,0.3491087792968843,218.0,Easy
UA,695,2025-08-13,ORD,SJU,0.363185947612999,73.0,Easy
UA,310,2025-08-14,ORD,MCI,0.3784088476689034,32.0,Easy
UA,1306,2025-08-15,ORD,TPA,0.3277433003290929,188.0,Easy
UA,721,2025-08-07,ORD,BOS,0.3839846780692675,70.0,Easy
YX,3699,2025-08-09,ORD,PIT,0.36068824976246877,104.0,Easy
UA,2280,2025-08-04,ORD,MCO,0.3291080332750133,153.0,Easy
UA,1100,2025-08-11,ORD,PDX,0.22133852393061618,551.0,Difficult
UA,2658,2025-08-05,ORD,SMF,0.3894186994004644,51.0,Easy
OO,5021,2025-08-02,ORD,SUX,0.35906205519999845,269.0,Easy
UA,2201,2025-08-11,ORD,MCO,0.28826020378383116,456.0,Medium
UA,2251,2025-08-08,ORD,PIT,0.2899912552269483,441.0,Medium
OO,4712,2025-08-12,ORD,ELP,0.24643621126841705,386.0,Easy
G7,4436,2025-08-15,ORD,SGF,0.36066347004169336,65.0,Easy
G7,4542,2025-08-01,ORD,LIT,0.3825306227972702,129.0,Easy
OO,5748,2025-08-02,ORD,YWG,0.3302919742336522,402.0,Easy
UA,782,2025-08-09,ORD,PIT,0.29115542716087056,386.0,Easy
YX,3604,2025-08-15,ORD,CMH,0.3111181441158111,267.0,Easy
UA,1974,2025-08-05,ORD,PWM,0.37250904386504097,94.0,Easy
YX,3451,2025-08-15,ORD,PWM,0.30130968036781,298.0,Easy
UA,1377,2025-08-01,ORD,MYR,0.35606685916657865,262.0,Easy
G7,4554,2025-08-02,ORD,GRB,0.3910598216660879,127.0,Easy
OO,4789,2025-08-14,ORD,FAR,0.33721230902300375,152.0,Easy
G7,4611,2025-08-01,ORD,MDT,0.30439334605180335,471.0,Medium
OO,5380,2025-08-12,ORD,MSY,0.1674170013077181,460.0,Medium
OO,4638,2025-08-11,ORD,COS,0.34016381036607896,245.0,Easy
OO,5646,2025-08-07,ORD,ATW,0.28549118629189,471.0,Medium
G7,4429,2025-08-01,ORD,FSD,0.38187939371451507,132.0,Easy
UA,2251,2025-08-04,ORD,PIT,0.27843899950095063,404.0,Easy
G7,4482,2025-08-11,ORD,TUL,0.33394487865416694,282.0,Easy
OO,5383,2025-08-04,ORD,TVC,0.35977978015220835,44.0,Easy
UA,2691,2025-08-01,ORD,EWR,0.33621379825888525,361.0,Easy
UA,2494,2025-08-02,ORD,MCI,0.41438292443227903,55.0,Easy
UA,378,2025-08-04,ORD,LAX,0.3000319869609051,294.0,Easy
G7,4517,2025-08-06,ORD,SCE,0.3319766223185576,224.0,Easy
UA,2677,2025-08-11,ORD,IAD,0.283179734356617,476.0,Medium
UA,1641,2025-08-03,ORD,IND,0.37853901680348684,65.0,Easy
G7,4429,2025-08-15,ORD,FSD,0.36861168844626224,49.0,Easy
OO,5094,2025-08-04,ORD,RHI,0.2860136553380485,359.0,Easy
UA,793,2025-08-05,ORD,DFW,0.3888468164434432,53.0,Easy
G7,4546,2025-08-14,ORD,AVP,0.35295086225824773,88.0,Easy
G7,4458,2025-08-13,ORD,LIT,0.30051410667288325,323.0,Easy
OO,5601,2025-08-11,ORD,FNT,0.3105415993649088,378.0,Easy
UA,2144,2025-08-11,ORD,YYZ,0.2774363581732474,486.0,Medium
YX,3628,2025-08-10,ORD,IND,0.3130908888619169,331.0,Easy
UA,1124,2025-08-11,ORD,IAH,0.39141881655803873,51.0,Easy
UA,1387,2025-08-01,ORD,SFO,0.3604471427979166,238.0,Easy
UA,1616,2025-08-07,ORD,GRR,0.40001726235478274,37.0,Easy
UA,343,2025-08-03,ORD,SFO,0.33377265016493357,264.0,Easy
OO,5405,2025-08-15,ORD,SCE,0.29875336277479914,308.0,Easy
UA,2427,2025-08-11,ORD,CVG,0.3761686335537102,95.0,Easy
UA,1044,2025-08-07,ORD,LAX,0.34838327838781563,219.0,Easy
YX,3422,2025-08-15,ORD,DTW,0.3539887815027269,88.0,Easy
UA,1616,2025-08-03,ORD,GRR,0.367098802182743,110.0,Easy
OO,5275,2025-08-07,ORD,DLH,0.3442227525745876,240.0,Easy
UA,1178,2025-08-14,ORD,ORF,0.3691632683038368,51.0,Easy
OO,5499,2025-08-03,ORD,SBN,0.3567565555923193,160.0,Easy
UA,1269,2025-08-11,ORD,CLE,0.37207622375781035,111.0,Easy
G7,4552,2025-08-04,ORD,DAY,0.35772384412999236,49.0,Easy
UA,1030,2025-08-15,ORD,ABQ,0.20668406703366,530.0,Difficult
UA,2092,2025-08-12,ORD,LGA,0.19286682800103858,450.0,Medium
UA,2666,2025-08-11,ORD,DEN,0.31378316129215406,363.0,Easy
OO,5493,2025-08-11,ORD,ATW,0.3692189183205532,120.0,Easy
OO,5280,2025-08-14,ORD,DSM,0.33961433591627954,140.0,Easy
OO,5534,2025-08-11,ORD,ICT,0.37457380031684484,99.0,Easy
UA,534,2025-08-09,ORD,EWR,0.24062865248610435,481.0,Medium
OO,5274,2025-08-01,ORD,SBN,0.39547421454983617,82.0,Easy
OO,5585,2025-08-15,ORD,ATW,0.3253024428606096,202.0,Easy
G7,4481,2025-08-13,ORD,GRR,0.3500432138709865,113.0,Easy
OO,5607,2025-08-05,ORD,TUS,0.31400597198188734,331.0,Easy
G7,4507,2025-08-09,ORD,CHA,0.30469882013995275,345.0,Easy
OO,5124,2025-08-01,ORD,EAU,0.2954887835761764,492.0,Difficult
OO,5215,2025-08-11,ORD,LNK,0.2852311351722939,469.0,Medium
UA,953,2025-08-14,ORD,MUC,0.2288567649862603,521.0,Difficult
UA,1495,2025-08-08,ORD,TVC,0.30922062188198274,380.0,Easy
YX,3525,2025-08-14,ORD,YYZ,0.22143551701291408,525.0,Difficult
YX,3426,2025-08-02,ORD,IND,0.35213721763914285,305.0,Easy
UA,356,2025-08-15,ORD,ATL,0.2362595682884927,498.0,Difficult
UA,2635,2025-08-04,ORD,CLT,0.27427098765989427,419.0,Medium
OO,4789,2025-08-12,ORD,FAR,0.254494730646509,372.0,Easy
UA,920,2025-08-04,ORD,LHR,0.2838538949387792,373.0,Easy
UA,2148,2025-08-03,ORD,SAT,0.33993289476667743,238.0,Easy
UA,2201,2025-08-03,ORD,MCO,0.32050071525897855,342.0,Easy
G7,4474,2025-08-11,ORD,AVL,0.30037420866159303,420.0,Medium
UA,729,2025-08-12,ORD,DFW,0.263716527900714,339.0,Easy
UA,1659,2025-08-04,ORD,CUN,0.3524918653191918,64.0,Easy
UA,953,2025-08-05,ORD,MUC,0.33242296475332483,260.0,Easy
UA,1448,2025-08-07,ORD,BUF,0.316653282951451,374.0,Easy
G7,4542,2025-08-15,ORD,LIT,0.28993931851585103,351.0,Easy
YX,3694,2025-08-03,ORD,ROC,0.3027489784435586,411.0,Medium
OO,5358,2025-08-11,ORD,CAK,0.3641146095650655,138.0,Easy
OO,5699,2025-08-03,ORD,SAV,0.32706247594143667,307.0,Easy
G7,4554,2025-08-14,ORD,GRB,0.3725249343666115,45.0,Easy
G7,4445,2025-08-11,ORD,BHM,0.33467317495440946,279.0,Easy
YX,3498,2025-08-03,ORD,CVG,0.3730366059641886,87.0,Easy
OO,5833,2025-08-12,ORD,DTW,0.31156311653291385,183.0,Easy
YX,3681,2025-08-02,ORD,JAX,0.32318805716558335,420.0,Medium
UA,1616,2025-08-10,ORD,GRR,0.34270094771743903,179.0,Easy
UA,1252,2025-08-11,ORD,DCA,0.3116151446927915,375.0,Easy
OO,4766,2025-08-12,ORD,OKC,0.34726824335872897,66.0,Easy
OO,5610,2025-08-11,ORD,CHO,0.34070945082505855,242.0,Easy
OO,5859,2025-08-14,ORD,BZN,0.24479753537618226,500.0,Difficult
UA,1124,2025-08-05,ORD,IAH,0.4407845708585046,7.0,Easy
YX,3440,2025-08-04,ORD,YYZ,0.2617613321390407,467.0,Medium
UA,708,2025-08-14,ORD,MCI,0.2692860741445994,447.0,Medium
UA,2113,2025-08-04,ORD,FSD,0.34473716101520563,90.0,Easy
UA,2133,2025-08-13,ORD,EWR,0.2821819127662622,387.0,Easy
YX,3685,2025-08-04,ORD,DTW,0.25232810701051744,497.0,Difficult
UA,1801,2025-08-11,ORD,DEN,0.3735978210383588,104.0,Easy
UA,1403,2025-08-07,ORD,SLC,0.28622742256004396,466.0,Medium
UA,1660,2025-08-07,ORD,SFO,0.3648202495107523,142.0,Easy
UA,845,2025-08-04,ORD,GRU,0.4208220428487718,6.0,Easy
